data,dia_semana,turno,canal,pedidos,faturamento,ticket_medio,tempo_medio_atendimento_min,funcionarios_no_turno,avaliacao_media_cliente
2025-09-28,Domingo,Noite,Delivery/App,50,2161.0,43.22,11.94,10,4.8
2025-09-29,Segunda,Manhã,Salão,27,872.64,32.32,5.42,5,4.5
2025-09-29,Segunda,Manhã,Drive-Thru,51,1575.9,30.9,3.29,5,4.6
2025-09-29,Segunda,Manhã,Delivery/App,15,456.9,30.46,10.48,5,4.4
2025-09-29,Segunda,Tarde,Salão,50,1605.5,32.11,5.55,9,4.9
2025-09-29,Segunda,Tarde,Drive-Thru,79,2433.99,30.81,3.47,9,4.4
2025-09-29,Segunda,Tarde,Delivery/App,29,1266.72,43.68,10.61,9,4.5
2025-09-29,Segunda,Noite,Salão,43,1180.78,27.46,5.4,12,4.6
2025-09-29,Segunda,Noite,Drive-Thru,117,3181.23,27.19,3.27,12,5.0
2025-09-29,Segunda,Noite,Delivery/App,41,1659.68,40.48,10.55,12,4.6
2025-09-30,Terça,Manhã,Salão,26,723.06,27.81,6.02,4,4.6
2025-09-30,Terça,Manhã,Drive-Thru,39,1197.3,30.7,3.76,4,4.4
2025-09-30,Terça,Manhã,Delivery/App,14,453.74,32.41,10.91,4,4.4
2025-09-30,Terça,Tarde,Salão,50,1251.5,25.03,5.97,10,4.5
2025-09-30,Terça,Tarde,Drive-Thru,105,2789.85,26.57,3.45,10,4.4
2025-09-30,Terça,Tarde,Delivery/App,32,1465.6,45.8,11.36,10,4.7
2025-09-30,Terça,Noite,Salão,37,1185.11,32.03,5.99,11,4.3
2025-09-30,Terça,Noite,Drive-Thru,99,3271.95,33.05,2.94,11,4.8
2025-09-30,Terça,Noite,Delivery/App,36,1539.36,42.76,11.48,11,4.3
2025-10-01,Quarta,Manhã,Salão,24,619.2,25.8,5.42,5,5.0
2025-10-01,Quarta,Manhã,Drive-Thru,42,1430.1,34.05,3.28,5,4.3
2025-10-01,Quarta,Manhã,Delivery/App,13,394.29,30.33,10.35,5,4.5
2025-10-01,Quarta,Tarde,Salão,55,1586.2,28.84,5.78,10,4.4
2025-10-01,Quarta,Tarde,Drive-Thru,82,2290.26,27.93,2.59,10,4.8
2025-10-01,Quarta,Tarde,Delivery/App,28,944.44,33.73,9.88,10,4.9
2025-10-01,Quarta,Noite,Salão,43,949.01,22.07,6.12,10,4.6
2025-10-01,Quarta,Noite,Drive-Thru,92,2809.68,30.54,3.85,10,4.4
2025-10-01,Quarta,Noite,Delivery/App,37,1300.55,35.15,11.77,10,4.7
2025-10-02,Quinta,Manhã,Salão,27,865.08,32.04,5.52,6,4.8
2025-10-02,Quinta,Manhã,Drive-Thru,45,1195.2,26.56,2.79,6,4.5
2025-10-02,Quinta,Manhã,Delivery/App,10,398.1,39.81,10.79,6,4.6
2025-10-02,Quinta,Tarde,Salão,62,1556.82,25.11,5.49,9,4.6
2025-10-02,Quinta,Tarde,Drive-Thru,93,2916.48,31.36,3.75,9,4.5
2025-10-02,Quinta,Tarde,Delivery/App,33,1092.3,33.1,11.06,9,4.4
2025-10-02,Quinta,Noite,Salão,42,1272.6,30.3,5.7,12,4.6
2025-10-02,Quinta,Noite,Drive-Thru,122,3939.38,32.29,3.39,12,4.7
2025-10-02,Quinta,Noite,Delivery/App,38,1438.68,37.86,10.85,12,4.9
2025-10-03,Sexta,Manhã,Salão,32,850.56,26.58,5.28,6,4.5
2025-10-03,Sexta,Manhã,Drive-Thru,56,1844.08,32.93,2.27,6,4.6
2025-10-03,Sexta,Manhã,Delivery/App,18,710.64,39.48,11.11,6,4.4
2025-10-03,Sexta,Tarde,Salão,69,1938.21,28.09,5.29,11,4.7
2025-10-03,Sexta,Tarde,Drive-Thru,123,3247.2,26.4,3.88,11,4.3
2025-10-03,Sexta,Tarde,Delivery/App,36,1572.12,43.67,10.19,11,4.8
2025-10-03,Sexta,Noite,Salão,54,1252.8,23.2,5.35,13,5.0
2025-10-03,Sexta,Noite,Drive-Thru,112,3613.12,32.26,3.12,13,4.7
2025-10-03,Sexta,Noite,Delivery/App,53,2033.61,38.37,11.57,13,4.6
2025-10-04,Sábado,Manhã,Salão,28,932.96,33.32,5.26,8,4.3
2025-10-04,Sábado,Manhã,Drive-Thru,65,1880.45,28.93,3.15,8,4.8
2025-10-04,Sábado,Manhã,Delivery/App,14,599.34,42.81,9.7,8,4.5
2025-10-04,Sábado,Tarde,Salão,90,2986.2,33.18,6.94,8,4.4
2025-10-04,Sábado,Tarde,Drive-Thru,140,4075.4,29.11,3.79,8,4.6
2025-10-04,Sábado,Tarde,Delivery/App,36,1178.64,32.74,11.03,8,4.7
2025-10-04,Sábado,Noite,Salão,58,1486.54,25.63,6.33,12,4.6
2025-10-04,Sábado,Noite,Drive-Thru,105,3612.0,34.4,3.05,12,4.6
2025-10-04,Sábado,Noite,Delivery/App,51,1644.75,32.25,11.42,12,4.7
2025-10-05,Domingo,Manhã,Salão,31,947.98,30.58,4.56,7,4.6
2025-10-05,Domingo,Manhã,Drive-Thru,72,2069.28,28.74,3.28,7,4.3
2025-10-05,Domingo,Manhã,Delivery/App,14,464.1,33.15,10.0,7,4.7
2025-10-05,Domingo,Tarde,Salão,76,2483.68,32.68,6.55,7,4.6
2025-10-05,Domingo,Tarde,Drive-Thru,122,4385.9,35.95,2.78,7,4.7
2025-10-05,Domingo,Tarde,Delivery/App,37,1409.7,38.1,11.25,7,4.5
2025-10-05,Domingo,Noite,Salão,60,1498.8,24.98,5.32,13,5.0
2025-10-05,Domingo,Noite,Drive-Thru,147,5083.26,34.58,2.48,13,4.8
2025-10-05,Domingo,Noite,Delivery/App,58,1808.44,31.18,11.14,13,4.4
2025-10-06,Segunda,Manhã,Salão,23,691.84,30.08,5.51,4,4.4
2025-10-06,Segunda,Manhã,Drive-Thru,41,1243.53,30.33,3.53,4,4.5
2025-10-06,Segunda,Manhã,Delivery/App,12,523.08,43.59,10.12,4,4.3
2025-10-06,Segunda,Tarde,Salão,58,1360.1,23.45,6.09,8,4.5
2025-10-06,Segunda,Tarde,Drive-Thru,103,3031.29,29.43,4.46,8,4.6
2025-10-06,Segunda,Tarde,Delivery/App,25,804.5,32.18,11.38,8,4.9
2025-10-06,Segunda,Noite,Salão,44,1348.16,30.64,5.44,12,4.8
2025-10-06,Segunda,Noite,Drive-Thru,88,2167.44,24.63,3.19,12,4.6
2025-10-06,Segunda,Noite,Delivery/App,42,1311.66,31.23,11.3,12,4.8
2025-10-07,Terça,Manhã,Salão,25,689.25,27.57,5.63,4,4.6
2025-10-07,Terça,Manhã,Drive-Thru,46,1622.88,35.28,3.12,4,4.7
2025-10-07,Terça,Manhã,Delivery/App,13,466.18,35.86,10.61,4,4.3
2025-10-07,Terça,Tarde,Salão,51,1143.93,22.43,6.01,10,4.8
2025-10-07,Terça,Tarde,Drive-Thru,82,2912.64,35.52,2.65,10,4.5
2025-10-07,Terça,Tarde,Delivery/App,34,1425.96,41.94,10.79,10,5.0
2025-10-07,Terça,Noite,Salão,47,1035.88,22.04,5.92,10,4.5
2025-10-07,Terça,Noite,Drive-Thru,88,2556.4,29.05,2.75,10,4.8
2025-10-07,Terça,Noite,Delivery/App,45,1669.95,37.11,12.16,10,4.7
2025-10-08,Quarta,Manhã,Salão,27,712.8,26.4,5.71,6,4.7
2025-10-08,Quarta,Manhã,Drive-Thru,45,1161.0,25.8,2.78,6,4.7
2025-10-08,Quarta,Manhã,Delivery/App,12,423.24,35.27,10.46,6,4.5
2025-10-08,Quarta,Tarde,Salão,46,1163.34,25.29,6.0,9,4.5
2025-10-08,Quarta,Tarde,Drive-Thru,80,2855.2,35.69,2.92,9,4.9
2025-10-08,Quarta,Tarde,Delivery/App,23,914.48,39.76,10.93,9,4.6
2025-10-08,Quarta,Noite,Salão,43,1401.37,32.59,5.1,12,5.0
2025-10-08,Quarta,Noite,Drive-Thru,87,2352.48,27.04,2.55,12,4.6
2025-10-08,Quarta,Noite,Delivery/App,41,1464.93,35.73,11.13,12,4.8
2025-10-09,Quinta,Manhã,Salão,25,670.5,26.82,5.59,5,4.4
2025-10-09,Quinta,Manhã,Drive-Thru,45,1190.7,26.46,2.5,5,4.5
2025-10-09,Quinta,Manhã,Delivery/App,11,466.29,42.39,10.61,5,4.8
2025-10-09,Quinta,Tarde,Salão,48,1332.0,27.75,5.73,8,4.7
2025-10-09,Quinta,Tarde,Drive-Thru,108,2846.88,26.36,4.04,8,4.8
2025-10-09,Quinta,Tarde,Delivery/App,31,1178.93,38.03,11.02,8,4.4
2025-10-09,Quinta,Noite,Salão,40,1069.2,26.73,6.66,9,4.2
2025-10-09,Quinta,Noite,Drive-Thru,112,3162.88,28.24,4.08,9,4.4
2025-10-09,Quinta,Noite,Delivery/App,40,1495.2,37.38,10.95,9,4.7
2025-10-10,Sexta,Manhã,Salão,37,1233.21,33.33,5.56,7,4.9
2025-10-10,Sexta,Manhã,Drive-Thru,70,2319.8,33.14,3.26,7,4.5
2025-10-10,Sexta,Manhã,Delivery/App,22,851.4,38.7,10.88,7,4.4
2025-10-10,Sexta,Tarde,Salão,66,1765.5,26.75,5.55,12,4.4
2025-10-10,Sexta,Tarde,Drive-Thru,126,3680.46,29.21,3.8,12,4.8
2025-10-10,Sexta,Tarde,Delivery/App,38,1273.38,33.51,10.82,12,4.8
2025-10-10,Sexta,Noite,Salão,55,1271.6,23.12,5.23,12,4.8
2025-10-10,Sexta,Noite,Drive-Thru,113,3863.47,34.19,3.0,12,4.9
2025-10-10,Sexta,Noite,Delivery/App,50,1947.0,38.94,11.21,12,4.3
2025-10-11,Sábado,Manhã,Salão,36,794.16,22.06,7.38,4,4.5
2025-10-11,Sábado,Manhã,Drive-Thru,64,2240.0,35.0,4.23,4,4.7
2025-10-11,Sábado,Manhã,Delivery/App,18,582.66,32.37,10.92,4,4.7
2025-10-11,Sábado,Tarde,Salão,71,1828.96,25.76,6.2,6,4.8
2025-10-11,Sábado,Tarde,Drive-Thru,128,3624.96,28.32,4.08,6,4.5
2025-10-11,Sábado,Tarde,Delivery/App,41,1517.82,37.02,11.5,6,4.4
2025-10-11,Sábado,Noite,Salão,47,1095.57,23.31,6.5,11,4.5
2025-10-11,Sábado,Noite,Drive-Thru,153,4909.77,32.09,3.94,11,4.4
2025-10-11,Sábado,Noite,Delivery/App,47,1846.63,39.29,12.31,11,4.5
2025-10-12,Domingo,Manhã,Salão,31,780.89,25.19,5.22,8,4.6
2025-10-12,Domingo,Manhã,Drive-Thru,59,1441.96,24.44,3.27,8,4.4
2025-10-12,Domingo,Manhã,Delivery/App,19,787.93,41.47,9.71,8,4.7
2025-10-12,Domingo,Tarde,Salão,72,2221.92,30.86,5.62,10,4.5
2025-10-12,Domingo,Tarde,Drive-Thru,127,4133.85,32.55,2.88,10,4.8
2025-10-12,Domingo,Tarde,Delivery/App,30,1231.5,41.05,11.04,10,4.5
2025-10-12,Domingo,Noite,Salão,58,1439.56,24.82,6.07,10,4.8
2025-10-12,Domingo,Noite,Drive-Thru,137,4733.35,34.55,2.97,10,4.6
2025-10-12,Domingo,Noite,Delivery/App,51,1623.33,31.83,11.2,10,4.5
2025-10-13,Segunda,Manhã,Salão,24,637.2,26.55,5.73,4,4.8
2025-10-13,Segunda,Manhã,Drive-Thru,58,1864.12,32.14,3.98,4,4.4
2025-10-13,Segunda,Manhã,Delivery/App,13,444.6,34.2,10.15,4,4.7
2025-10-13,Segunda,Tarde,Salão,53,1360.51,25.67,5.89,10,4.3
2025-10-13,Segunda,Tarde,Drive-Thru,88,2784.32,31.64,2.69,10,4.7
2025-10-13,Segunda,Tarde,Delivery/App,29,1281.8,44.2,10.01,10,5.0
2025-10-13,Segunda,Noite,Salão,45,1354.05,30.09,6.34,8,4.7
2025-10-13,Segunda,Noite,Drive-Thru,110,2964.5,26.95,3.01,8,4.9
2025-10-13,Segunda,Noite,Delivery/App,39,1456.65,37.35,12.37,8,4.8
2025-10-14,Terça,Manhã,Salão,25,773.25,30.93,6.22,5,4.4
2025-10-14,Terça,Manhã,Drive-Thru,52,1492.92,28.71,3.81,5,4.4
2025-10-14,Terça,Manhã,Delivery/App,12,490.44,40.87,10.22,5,4.2
2025-10-14,Terça,Tarde,Salão,65,1660.1,25.54,5.82,8,4.4
2025-10-14,Terça,Tarde,Drive-Thru,83,2922.43,35.21,4.12,8,4.6
2025-10-14,Terça,Tarde,Delivery/App,26,875.94,33.69,10.98,8,4.9
2025-10-14,Terça,Noite,Salão,38,998.26,26.27,5.61,9,4.4
2025-10-14,Terça,Noite,Drive-Thru,88,2767.6,31.45,3.57,9,4.6
2025-10-14,Terça,Noite,Delivery/App,36,1571.04,43.64,12.26,9,4.4
2025-10-15,Quarta,Manhã,Salão,33,1045.11,31.67,6.03,6,4.4
2025-10-15,Quarta,Manhã,Drive-Thru,46,1396.56,30.36,3.35,6,4.4
2025-10-15,Quarta,Manhã,Delivery/App,13,492.83,37.91,10.56,6,4.5
2025-10-15,Quarta,Tarde,Salão,56,1349.04,24.09,5.31,9,4.6
2025-10-15,Quarta,Tarde,Drive-Thru,85,2275.45,26.77,3.28,9,4.4
2025-10-15,Quarta,Tarde,Delivery/App,27,813.24,30.12,10.67,9,4.5
2025-10-15,Quarta,Noite,Salão,31,892.49,28.79,6.48,9,4.8
2025-10-15,Quarta,Noite,Drive-Thru,97,3435.74,35.42,3.82,9,4.8
2025-10-15,Quarta,Noite,Delivery/App,39,1606.8,41.2,11.8,9,5.0
2025-10-16,Quinta,Manhã,Salão,27,896.4,33.2,6.2,4,4.6
2025-10-16,Quinta,Manhã,Drive-Thru,45,1452.6,32.28,3.57,4,4.6
2025-10-16,Quinta,Manhã,Delivery/App,14,478.8,34.2,10.28,4,4.4
2025-10-16,Quinta,Tarde,Salão,51,1674.33,32.83,5.93,6,4.3
2025-10-16,Quinta,Tarde,Drive-Thru,85,2541.5,29.9,3.15,6,4.8
2025-10-16,Quinta,Tarde,Delivery/App,27,980.1,36.3,10.79,6,4.8
2025-10-16,Quinta,Noite,Salão,38,1241.08,32.66,6.62,8,4.8
2025-10-16,Quinta,Noite,Drive-Thru,78,2650.44,33.98,3.76,8,4.5
2025-10-16,Quinta,Noite,Delivery/App,41,1342.75,32.75,12.04,8,4.8
2025-10-17,Sexta,Manhã,Salão,34,793.9,23.35,6.09,8,4.4
2025-10-17,Sexta,Manhã,Drive-Thru,71,2155.56,30.36,3.92,8,4.4
2025-10-17,Sexta,Manhã,Delivery/App,18,667.44,37.08,10.27,8,4.3
2025-10-17,Sexta,Tarde,Salão,68,1517.76,22.32,5.09,9,4.8
2025-10-17,Sexta,Tarde,Drive-Thru,113,3293.95,29.15,3.56,9,4.7
2025-10-17,Sexta,Tarde,Delivery/App,40,1834.4,45.86,10.88,9,5.0
2025-10-17,Sexta,Noite,Salão,59,1903.93,32.27,6.13,10,4.5
2025-10-17,Sexta,Noite,Drive-Thru,165,4704.15,28.51,3.61,10,4.9
2025-10-17,Sexta,Noite,Delivery/App,44,1479.28,33.62,11.31,10,4.8
2025-10-18,Sábado,Manhã,Salão,36,1136.16,31.56,6.22,6,4.7
2025-10-18,Sábado,Manhã,Drive-Thru,51,1526.94,29.94,2.58,6,5.0
2025-10-18,Sábado,Manhã,Delivery/App,16,549.12,34.32,10.44,6,4.3
2025-10-18,Sábado,Tarde,Salão,67,1922.9,28.7,6.28,7,4.6
2025-10-18,Sábado,Tarde,Drive-Thru,127,3175.0,25.0,3.09,7,4.6
2025-10-18,Sábado,Tarde,Delivery/App,43,1560.9,36.3,11.17,7,4.2
2025-10-18,Sábado,Noite,Salão,65,2080.65,32.01,5.92,12,4.6
2025-10-18,Sábado,Noite,Drive-Thru,105,3621.45,34.49,3.39,12,4.4
2025-10-18,Sábado,Noite,Delivery/App,58,2537.5,43.75,12.5,12,4.5
2025-10-19,Domingo,Manhã,Salão,32,983.68,30.74,6.08,5,4.3
2025-10-19,Domingo,Manhã,Drive-Thru,61,1754.36,28.76,3.55,5,4.8
2025-10-19,Domingo,Manhã,Delivery/App,18,631.08,35.06,11.14,5,4.4
2025-10-19,Domingo,Tarde,Salão,65,2163.2,33.28,5.85,7,4.9
2025-10-19,Domingo,Tarde,Drive-Thru,111,3479.85,31.35,4.06,7,4.3
2025-10-19,Domingo,Tarde,Delivery/App,45,1421.55,31.59,12.06,7,4.6
2025-10-19,Domingo,Noite,Salão,59,1985.94,33.66,5.87,10,4.3
2025-10-19,Domingo,Noite,Drive-Thru,141,4409.07,31.27,3.37,10,4.5
2025-10-19,Domingo,Noite,Delivery/App,49,1971.27,40.23,11.4,10,4.7
2025-10-20,Segunda,Manhã,Salão,25,594.5,23.78,5.8,5,4.9
2025-10-20,Segunda,Manhã,Drive-Thru,42,1123.08,26.74,3.87,5,4.1
2025-10-20,Segunda,Manhã,Delivery/App,12,385.68,32.14,10.59,5,4.9
2025-10-20,Segunda,Tarde,Salão,52,1761.76,33.88,5.18,9,4.6
2025-10-20,Segunda,Tarde,Drive-Thru,93,3206.64,34.48,3.69,9,4.7
2025-10-20,Segunda,Tarde,Delivery/App,33,1311.75,39.75,11.4,9,4.1
2025-10-20,Segunda,Noite,Salão,54,1644.84,30.46,6.47,12,4.4
2025-10-20,Segunda,Noite,Drive-Thru,92,2952.28,32.09,2.99,12,4.5
2025-10-20,Segunda,Noite,Delivery/App,26,856.96,32.96,11.04,12,4.4
2025-10-21,Terça,Manhã,Salão,22,621.28,28.24,5.37,6,5.0
2025-10-21,Terça,Manhã,Drive-Thru,59,2103.94,35.66,3.88,6,4.2
2025-10-21,Terça,Manhã,Delivery/App,10,332.3,33.23,10.3,6,4.3
2025-10-21,Terça,Tarde,Salão,59,1612.47,27.33,6.08,7,4.7
2025-10-21,Terça,Tarde,Drive-Thru,87,2987.58,34.34,3.41,7,4.5
2025-10-21,Terça,Tarde,Delivery/App,29,1043.13,35.97,11.2,7,4.6
2025-10-21,Terça,Noite,Salão,47,1305.66,27.78,6.2,9,4.7
2025-10-21,Terça,Noite,Drive-Thru,78,2138.76,27.42,3.52,9,4.4
2025-10-21,Terça,Noite,Delivery/App,23,1007.63,43.81,10.66,9,4.6
2025-10-22,Quarta,Manhã,Salão,27,621.81,23.03,5.27,6,4.6
2025-10-22,Quarta,Manhã,Drive-Thru,49,1309.28,26.72,3.6,6,4.7
2025-10-22,Quarta,Manhã,Delivery/App,7,222.32,31.76,9.87,6,4.3
2025-10-22,Quarta,Tarde,Salão,55,1536.15,27.93,6.08,6,4.7
2025-10-22,Quarta,Tarde,Drive-Thru,79,2196.2,27.8,3.31,6,4.6
2025-10-22,Quarta,Tarde,Delivery/App,29,1287.02,44.38,11.06,6,4.8
2025-10-22,Quarta,Noite,Salão,39,1017.12,26.08,5.65,11,4.8
2025-10-22,Quarta,Noite,Drive-Thru,99,3313.53,33.47,2.89,11,4.8
2025-10-22,Quarta,Noite,Delivery/App,35,1417.85,40.51,11.32,11,4.5
2025-10-23,Quinta,Manhã,Salão,27,711.99,26.37,6.29,5,4.5
2025-10-23,Quinta,Manhã,Drive-Thru,45,1391.85,30.93,2.97,5,4.8
2025-10-23,Quinta,Manhã,Delivery/App,13,456.17,35.09,10.89,5,4.5
2025-10-23,Quinta,Tarde,Salão,48,1619.04,33.73,6.11,6,4.6
2025-10-23,Quinta,Tarde,Drive-Thru,106,2654.24,25.04,4.38,6,4.6
2025-10-23,Quinta,Tarde,Delivery/App,30,1290.9,43.03,10.66,6,4.8
2025-10-23,Quinta,Noite,Salão,45,1132.2,25.16,5.83,10,4.6
2025-10-23,Quinta,Noite,Drive-Thru,89,3124.79,35.11,3.58,10,4.5
2025-10-23,Quinta,Noite,Delivery/App,33,1146.75,34.75,11.36,10,5.0
2025-10-24,Sexta,Manhã,Salão,30,754.5,25.15,5.96,6,4.8
2025-10-24,Sexta,Manhã,Drive-Thru,66,1591.26,24.11,3.47,6,4.5
2025-10-24,Sexta,Manhã,Delivery/App,19,661.77,34.83,10.4,6,4.8
2025-10-24,Sexta,Tarde,Salão,49,1350.93,27.57,5.84,11,4.6
2025-10-24,Sexta,Tarde,Drive-Thru,136,3463.92,25.47,3.04,11,4.6
2025-10-24,Sexta,Tarde,Delivery/App,45,1809.9,40.22,10.79,11,4.5
2025-10-24,Sexta,Noite,Salão,76,2284.56,30.06,6.76,11,4.4
2025-10-24,Sexta,Noite,Drive-Thru,133,3355.59,25.23,3.13,11,4.8
2025-10-24,Sexta,Noite,Delivery/App,50,1520.5,30.41,11.73,11,4.8
2025-10-25,Sábado,Manhã,Salão,38,902.88,23.76,6.06,6,4.3
2025-10-25,Sábado,Manhã,Drive-Thru,70,1740.9,24.87,3.32,6,4.6
2025-10-25,Sábado,Manhã,Delivery/App,19,694.07,36.53,10.05,6,4.4
2025-10-25,Sábado,Tarde,Salão,79,2494.82,31.58,6.53,9,4.7
2025-10-25,Sábado,Tarde,Drive-Thru,101,2981.52,29.52,3.04,9,4.9
2025-10-25,Sábado,Tarde,Delivery/App,44,1602.92,36.43,11.17,9,4.6
2025-10-25,Sábado,Noite,Salão,52,1563.64,30.07,6.07,11,4.8
2025-10-25,Sábado,Noite,Drive-Thru,170,4290.8,25.24,3.49,11,4.7
2025-10-25,Sábado,Noite,Delivery/App,49,1995.28,40.72,12.08,11,4.7
2025-10-26,Domingo,Manhã,Salão,37,1059.68,28.64,6.02,5,4.7
2025-10-26,Domingo,Manhã,Drive-Thru,77,1961.19,25.47,4.03,5,4.4
2025-10-26,Domingo,Manhã,Delivery/App,19,726.75,38.25,10.8,5,4.6
2025-10-26,Domingo,Tarde,Salão,70,1733.9,24.77,6.32,9,4.6
2025-10-26,Domingo,Tarde,Drive-Thru,146,4914.36,33.66,3.56,9,4.7
2025-10-26,Domingo,Tarde,Delivery/App,41,1523.15,37.15,10.74,9,4.5
2025-10-26,Domingo,Noite,Salão,45,1472.85,32.73,6.58,10,4.4
2025-10-26,Domingo,Noite,Drive-Thru,143,4597.45,32.15,3.49,10,4.9
2025-10-26,Domingo,Noite,Delivery/App,47,1568.39,33.37,11.65,10,4.7
2025-10-27,Segunda,Manhã,Salão,26,705.38,27.13,6.05,6,4.5
2025-10-27,Segunda,Manhã,Drive-Thru,46,1460.96,31.76,2.86,6,4.4
2025-10-27,Segunda,Manhã,Delivery/App,11,431.64,39.24,10.41,6,4.7
2025-10-27,Segunda,Tarde,Salão,61,1843.42,30.22,6.27,9,4.8
2025-10-27,Segunda,Tarde,Drive-Thru,81,2682.72,33.12,2.71,9,5.0
2025-10-27,Segunda,Tarde,Delivery/App,28,1181.32,42.19,10.74,9,4.6
2025-10-27,Segunda,Noite,Salão,38,953.8,25.1,5.47,12,4.7
2025-10-27,Segunda,Noite,Drive-Thru,85,2408.05,28.33,3.14,12,4.6
2025-10-27,Segunda,Noite,Delivery/App,42,1875.3,44.65,10.36,12,4.8
2025-10-28,Terça,Manhã,Salão,21,612.78,29.18,5.71,5,4.7
2025-10-28,Terça,Manhã,Drive-Thru,51,1824.27,35.77,3.43,5,4.6
2025-10-28,Terça,Manhã,Delivery/App,11,348.26,31.66,10.75,5,4.9
2025-10-28,Terça,Tarde,Salão,64,1522.56,23.79,5.94,7,4.8
2025-10-28,Terça,Tarde,Drive-Thru,77,2389.31,31.03,3.19,7,4.9
2025-10-28,Terça,Tarde,Delivery/App,25,756.25,30.25,11.44,7,4.5
2025-10-28,Terça,Noite,Salão,39,1054.17,27.03,5.78,9,4.9
2025-10-28,Terça,Noite,Drive-Thru,104,2694.64,25.91,3.54,9,4.6
2025-10-28,Terça,Noite,Delivery/App,44,1906.52,43.33,11.01,9,5.0
2025-10-29,Quarta,Manhã,Salão,30,895.2,29.84,6.39,6,4.3
2025-10-29,Quarta,Manhã,Drive-Thru,39,1332.63,34.17,3.25,6,4.8
2025-10-29,Quarta,Manhã,Delivery/App,12,438.0,36.5,10.16,6,4.7
2025-10-29,Quarta,Tarde,Salão,59,1510.4,25.6,5.86,9,4.6
2025-10-29,Quarta,Tarde,Drive-Thru,76,2046.68,26.93,2.43,9,4.8
2025-10-29,Quarta,Tarde,Delivery/App,30,900.0,30.0,11.14,9,4.5
2025-10-29,Quarta,Noite,Salão,47,1102.15,23.45,6.73,8,4.2
2025-10-29,Quarta,Noite,Drive-Thru,107,3816.69,35.67,3.51,8,4.5
2025-10-29,Quarta,Noite,Delivery/App,34,1267.52,37.28,11.49,8,4.9
2025-10-30,Quinta,Manhã,Salão,27,696.6,25.8,6.54,4,4.5
2025-10-30,Quinta,Manhã,Drive-Thru,41,1242.3,30.3,2.6,4,4.4
2025-10-30,Quinta,Manhã,Delivery/App,14,455.0,32.5,10.37,4,4.8
2025-10-30,Quinta,Tarde,Salão,47,1197.09,25.47,5.07,10,4.8
2025-10-30,Quinta,Tarde,Drive-Thru,89,2586.34,29.06,2.31,10,4.7
2025-10-30,Quinta,Tarde,Delivery/App,27,885.87,32.81,10.91,10,4.0
2025-10-30,Quinta,Noite,Salão,48,1453.92,30.29,6.38,11,4.7
2025-10-30,Quinta,Noite,Drive-Thru,91,2489.76,27.36,3.15,11,4.6
2025-10-30,Quinta,Noite,Delivery/App,31,1279.68,41.28,10.34,11,4.6
2025-10-31,Sexta,Manhã,Salão,31,738.73,23.83,5.93,6,4.7
2025-10-31,Sexta,Manhã,Drive-Thru,53,1596.36,30.12,3.39,6,5.0
2025-10-31,Sexta,Manhã,Delivery/App,18,557.28,30.96,10.44,6,4.6
2025-10-31,Sexta,Tarde,Salão,68,2124.32,31.24,5.96,8,4.8
2025-10-31,Sexta,Tarde,Drive-Thru,115,3908.85,33.99,4.05,8,4.8
2025-10-31,Sexta,Tarde,Delivery/App,45,1628.55,36.19,11.7,8,4.6
2025-10-31,Sexta,Noite,Salão,59,1967.06,33.34,6.0,11,4.6
2025-10-31,Sexta,Noite,Drive-Thru,157,3843.36,24.48,3.62,11,4.6
2025-10-31,Sexta,Noite,Delivery/App,51,1903.83,37.33,11.98,11,4.7
2025-11-01,Sábado,Manhã,Salão,35,963.55,27.53,5.45,6,4.5
2025-11-01,Sábado,Manhã,Drive-Thru,66,2094.84,31.74,2.89,6,4.7
2025-11-01,Sábado,Manhã,Delivery/App,14,452.9,32.35,10.34,6,4.6
2025-11-01,Sábado,Tarde,Salão,72,2139.12,29.71,6.56,8,4.5
2025-11-01,Sábado,Tarde,Drive-Thru,131,3755.77,28.67,3.52,8,4.5
2025-11-01,Sábado,Tarde,Delivery/App,37,1399.34,37.82,11.39,8,4.0
2025-11-01,Sábado,Noite,Salão,66,1459.26,22.11,7.28,12,4.6
2025-11-01,Sábado,Noite,Drive-Thru,127,3360.42,26.46,3.28,12,4.3
2025-11-01,Sábado,Noite,Delivery/App,53,2343.13,44.21,11.36,12,4.6
2025-11-02,Domingo,Manhã,Salão,40,1091.6,27.29,5.32,8,4.7
2025-11-02,Domingo,Manhã,Drive-Thru,43,1491.67,34.69,3.02,8,4.8
2025-11-02,Domingo,Manhã,Delivery/App,12,543.36,45.28,9.42,8,4.5
2025-11-02,Domingo,Tarde,Salão,82,2269.76,27.68,5.83,10,4.7
2025-11-02,Domingo,Tarde,Drive-Thru,133,3525.83,26.51,3.27,10,4.8
2025-11-02,Domingo,Tarde,Delivery/App,27,884.25,32.75,10.53,10,4.4
2025-11-02,Domingo,Noite,Salão,53,1477.11,27.87,6.07,12,4.9
2025-11-02,Domingo,Noite,Drive-Thru,141,4550.07,32.27,3.66,12,4.5
2025-11-02,Domingo,Noite,Delivery/App,62,2543.86,41.03,11.43,12,4.8
2025-11-03,Segunda,Manhã,Salão,23,526.01,22.87,5.42,6,4.6
2025-11-03,Segunda,Manhã,Drive-Thru,39,1261.65,32.35,2.67,6,4.6
2025-11-03,Segunda,Manhã,Delivery/App,10,379.7,37.97,9.31,6,4.7
